"","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Cabin1","Cabin2","Cabin3","PassengerId","Transported","Name"
"10527","Mars","False","55 Cancri e",0,"False",0,0,0,0,4.49669743589594,"F",734,"S","3893_02",NA,"Casty"
"10528","Mars","False","TRAPPIST-1e",21,"False",1380,0,27,0,15,"F",734,"S","3893_03",NA,"Casty"
"10529","Earth","False","TRAPPIST-1e",55,"False",0,0,0,6,788,"E",235,"P","3900_01",NA,"Buckeenez"
"10530","Earth","False","TRAPPIST-1e",60,"False",321,12,2081,0,0,"F",803,"P","3901_01",NA,"Kerristicey"
"10531","Mars","True","TRAPPIST-1e",19,"False",0,0,0,0,0,"D",127,"S","3902_01",NA,"Spane"
"10532","Earth","True","PSO J318.5-22",17,"False",0,0,0,0,0,"G",638,"S","3905_01",NA,"Patrichane"
"10533","Earth","False","TRAPPIST-1e",16,"False",26,226,0,4146,8,"G",637,"P","3906_01",NA,"Jarvey"
"10534","Earth","False","TRAPPIST-1e",29,"False",247,0,10,37,409,"F",805,"P","3906_02",NA,"Jarvey"
"10535","Earth","False","TRAPPIST-1e",29,"False",134,817,504,122,0,"E",236,"P","3908_01",NA,"Valexandez"
"10536","Earth","False","TRAPPIST-1e",0,"False",0,0,0,0,0,"G",638,"P","3908_02",NA,"Valexandez"
"10537","Earth","True","PSO J318.5-22",15,"False",0,0,0,0,0,"G",639,"P","3910_01",NA,"Shephendery"
"10538","Earth","False","TRAPPIST-1e",27,"False",578,101.343436580582,106.622919619537,286,0,"E",261,"S","3914_01",NA,"Welltonces"
"10539","Earth","False","TRAPPIST-1e",24,"False",43.9507398416131,0,0,11,897,"G",640,"P","3918_01",NA,"Boyers"
"10540","Earth","False","55 Cancri e",14,"False",0,105,13,14,534,"F",807,"P","3920_01",NA,"Sextones"
"10541","Mars","False","TRAPPIST-1e",17,"False",5862,0,15,39,0,"F",809,"P","3925_01",NA,"Kinad"
"10542","Mars","False","TRAPPIST-1e",37,"False",1039,0,887,210,86,"F",809,"P","3925_02",NA,"Kinad"
"10543","Earth","False","55 Cancri e",23,"False",0,0,693,0,0,"F",739,"S","3929_01",NA,"Jimes"
"10544","Mars","True","TRAPPIST-1e",17,"False",0,0,0,0,0,"F",741,"S","3934_01",NA,"Onpie"
"10545","Mars","False","TRAPPIST-1e",33,"False",16,796,130,356,0,"E",266,"S","3934_02",NA,"Onpie"
"10546","Earth","False","TRAPPIST-1e",30,"False",0,4,879,0,0,"G",646,"S","3943_01",NA,"Colomonson"
"10547","Earth","True","TRAPPIST-1e",20,"False",0,0,0,0,0,"G",646,"S","3943_02",NA,"Colomonson"
"10548","Earth","False","TRAPPIST-1e",27.2607471350688,"False",715,69.1178405680185,0,81,7,"F",744,"S","3943_03",NA,"Colomonson"
"10549","Earth","False","TRAPPIST-1e",25,"False",614,230,0,35,0,"F",813,"P","3947_01",NA,"Petton"
"10550","Earth","False","TRAPPIST-1e",19,"False",3,52,0,12,649,"F",815,"P","3951_01",NA,"Richan"
"10551","Earth","True","TRAPPIST-1e",31,"False",0,0,0,0,0,"G",645,"P","3953_01",NA,"Clinantones"
"10552","Earth","False","TRAPPIST-1e",23,"False",174,467,3,0,0,"F",816,"P","3956_01",NA,"Evedorsen"
"10553","Earth","True","TRAPPIST-1e",29,"False",0,0,0,0,0,"G",748.878084006833,"S","3957_01",NA,"Tersimpson"
"10554","Earth","False","TRAPPIST-1e",20,"False",610,75.9621932417103,249,0,0,"G",651,"S","3965_01",NA,"Cohendright"
"10555","Earth","False","TRAPPIST-1e",26,"False",0,0,0,745,0,"F",750,"S","3969_01",NA,"Potters"
"10556","Europa","True","55 Cancri e",26,"False",0,0,0,0,0,"D",133,"P","3972_01",NA,"Coarswing"
"10557","Earth","False","PSO J318.5-22",51,"False",292,215,46,26,92,"F",753,"S","3975_01",NA,"Garnes"
"10558","Mars","False","TRAPPIST-1e",33.8346109358141,"False",15,0,654,65,1,"F",754,"S","3978_01",NA,"Shcad"
"10559","Earth","False","TRAPPIST-1e",17,"False",59,154,0,177,6495,"G",652,"P","3979_01",NA,"Avidson"
"10560","Earth","False","TRAPPIST-1e",22,"False",23,22,3,0,1078,"F",821,"P","3982_01",NA,"Petton"
"10561","Earth","False","TRAPPIST-1e",31,"False",574,288,4,0,42,"G",653,"S","3983_01",NA,"Schmondez"
"10562","Earth","True","TRAPPIST-1e",2,"False",0,0,0,0,0,"G",655,"S","3989_01",NA,"Hopperett"
"10563","Earth","True","55 Cancri e",0,"False",0,0,0,0,0,"G",655,"S","3989_02",NA,"Hopperett"
"10564","Earth","False","TRAPPIST-1e",3,"False",0,7.61942534722786,0,0,0,"G",655,"S","3989_03",NA,"Hopperett"
"10565","Earth","False","PSO J318.5-22",28,"False",0,632,48,0,2,"E",267,"S","3989_04",NA,"Hopperett"
"10566","Earth","True","55 Cancri e",21,"False",0,0,0,0,0,"G",656,"S","3990_01",NA,"Daughtson"
"10567","Earth","False","TRAPPIST-1e",15,"False",854,22,0,0,654,"F",824,"P","3993_01",NA,"Dillestron"
"10568","Earth","False","TRAPPIST-1e",18,"False",48,0,30,519,92,"F",828,"P","4004_01",NA,"Kimpson"
"10569","Europa","False","55 Cancri e",52,"False",0,10,0,178,2195,"A",34,"P","4007_01",NA,"Fictful"
"10570","Europa","False","55 Cancri e",49,"False",0,3227,0,503,123,"A",45,"S","4011_01",NA,"Drivery"
"10571","Europa","False","55 Cancri e",42,"False",0,7000,8251,1523,0,"B",153,"S","4012_01",NA,"Sandul"
"10572","Europa","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"B",153,"S","4012_02",NA,"Sandul"
"10573","Mars","True","TRAPPIST-1e",31,"False",0,0,0,0,0,"F",831,"P","4015_01",NA,"Stie"
"10574","Mars","False","TRAPPIST-1e",19,"False",172,1,545,236,0,"E",244,"P","4015_02",NA,"Stie"
"10575","Europa","False","55 Cancri e",41,"False",0,20229,52,50,2944,"C",130,"P","4024_01",NA,"Fulous"
"10576","Earth","False","TRAPPIST-1e",31,"False",0,0,2089,0,1,"F",834,"P","4025_01",NA,"Bertsontry"
"10577","Earth","False","TRAPPIST-1e",13,"False",0,0,888,0,1,"G",660,"P","4028_01",NA,"Morgerson"
"10578","Mars","True","TRAPPIST-1e",35,"False",0,0,0,0,0,"F",763,"S","4029_01",NA,"Kidne"
"10579","Earth","True","TRAPPIST-1e",29,"False",0,0,0,0,0,"G",665,"S","4041_01",NA,"Bardson"
"10580","Mars","False","TRAPPIST-1e",0,"False",0,0,0,0,0,"F",835,"P","4048_01",NA,"Weeke"
"10581","Mars","True","TRAPPIST-1e",19,"False",0,0,0,0,0,"F",835,"P","4048_02",NA,"Berle"
"10582","Mars","False","TRAPPIST-1e",7.87852903398936,"False",0,0,0,0,0,"F",835,"P","4048_03",NA,"Chkie"
"10583","Earth","True","TRAPPIST-1e",19,"False",0,0,0,0,0,"G",667,"S","4051_01",NA,"Corman"
"10584","Europa","False","TRAPPIST-1e",26,"False",6,5903,0,240,72,"D",136,"P","4052_01",NA,"Coneveseng"
"10585","Europa","True","TRAPPIST-1e",47,"False",0,0,0,0,0,"D",137,"P","4054_01",NA,"Blentrary"
"10586","Europa","False","TRAPPIST-1e",29,"False",0,6901,232,2,0,"D",137,"P","4054_02",NA,"Blentrary"
"10587","Europa","False","TRAPPIST-1e",46,"False",793,830,60,644,0,"D",137,"P","4054_03",NA,"Invebodene"
"10588","Earth","False","TRAPPIST-1e",18,"False",0,0,37,621,1,"E",249,"P","4056_01",NA,"Franchaney"
"10589","Mars","False","TRAPPIST-1e",33,"False",268,0,1746,0,663,"F",837,"P","4057_01",NA,"Terte"
"10590","Europa","True","55 Cancri e",20,"False",0,0,0,0,0,"D",138,"P","4059_01",NA,"Ingrodery"
"10591","Europa","False","TRAPPIST-1e",37,"False",0,2288,0,1424,1568,"D",138,"P","4059_02",NA,"Ingrodery"
"10592","Europa","False","55 Cancri e",35,"False",180,16954,171,6251,8255,"C",132,"P","4062_01",NA,"Discuous"
"10593","Earth","False","TRAPPIST-1e",25,"False",0,583,0,8,36,"G",666,"P","4067_01",NA,"Andley"
"10594","Europa","True","TRAPPIST-1e",22,"False",0,0,0,0,0,"B",156,"S","4070_01",NA,"Haftent"
"10595","Europa","True","55 Cancri e",47,"False",0,0,0,-2.37946551351342e-12,0,"B",156,"S","4070_02",NA,"Haftent"
"10596","Europa","False","55 Cancri e",31,"False",0,4734,0,1396,136,"B",156,"S","4070_03",NA,"Haftent"
"10597","Earth","False","TRAPPIST-1e",27,"False",0,0,2,781,91,"F",769,"S","4073_01",NA,"Sweene"
"10598","Earth","True","TRAPPIST-1e",47,"False",0,0,0,0,0,"G",672,"S","4073_02",NA,"Sweene"
"10599","Earth","False","TRAPPIST-1e",46,"False",1,7,24,286,372,"F",770,"S","4074_01",NA,"Philliames"
"10600","Europa","False","55 Cancri e",47,"False",0,375,1,2284,2821,"E",251,"P","4077_01",NA,"Roforhauge"
"10601","Earth","False","TRAPPIST-1e",40,"False",0,749,134,0,0,"G",669,"P","4085_01",NA,"Cooperkins"
"10602","Earth","False","TRAPPIST-1e",39,"False",0,164,400.098484112637,372,91,"G",673,"S","4086_01",NA,"Chardsonnon"
"10603","Earth","True","TRAPPIST-1e",39,"False",0,5.98499999997221,0,0,0,"G",673,"S","4086_02",NA,"Hewson"
"10604","Earth","False","TRAPPIST-1e",35,"False",0,701,0,8,0,"G",673,"S","4086_03",NA,"Leonadorsen"
"10605","Earth","False","55 Cancri e",43,"False",29,677,0,1,9,"F",840,"P","4087_01",NA,"Ellahan"
"10606","Earth","False","TRAPPIST-1e",38,"False",4,876,3,0,4,"G",674,"S","4088_01",NA,"Pooles"
"10607","Earth","True","PSO J318.5-22",31,"False",0,0,0,0,0,"G",670,"P","4092_01",NA,"Blancoy"
"10608","Europa","False","TRAPPIST-1e",20,"False",0,86,71,4695,16,"B",157,"S","4094_01",NA,"Bussive"
"10609","Europa","False","55 Cancri e",44,"False",1247,583,0,7068,132,"B",157,"S","4094_02",NA,"Bussive"
"10610","Europa","False","55 Cancri e",25,"False",3,6315,103,90,0,"C",160.928693402809,"S","4100_01",NA,"Wincer"
"10611","Earth","False","TRAPPIST-1e",25,"False",0,0,759,5,24,"E",254,"P","4105_01",NA,"Solon"
"10612","Earth","True","55 Cancri e",20,"False",0,0,1.41166666666102,0,0,"G",677,"S","4111_01",NA,"Simpsonks"
"10613","Mars","False","TRAPPIST-1e",33,"False",634,0,611,44,0,"F",844,"P","4117_01",NA,"Hac"
"10614","Mars","False","PSO J318.5-22",58,"False",21,2,461,744,5,"F",775,"S","4118_01",NA,"Cort"
"10615","Earth","False","TRAPPIST-1e",23,"False",0,896,0,40.8534520318597,47,"F",776,"S","4119_01",NA,"Cardners"
"10616","Europa","False","TRAPPIST-1e",35,"False",310,9058,0,12437,37,"B",159,"S","4121_01",NA,"Freednal"
"10617","Earth","False","TRAPPIST-1e",13,"False",0,16,1353,44,206,"E",271,"S","4122_01",NA,"Beckeey"
"10618","Earth","False","TRAPPIST-1e",21,"False",1074,145,0,309,80,"E",256,"P","4123_01",NA,"Warrishales"
"10619","Earth","True","PSO J318.5-22",20,"False",0,-2.62781441051629e-11,0,0,0,"G",676,"P","4124_01",NA,"Canton"
"10620","Earth","False","TRAPPIST-1e",15,"False",25,0,0,5,3295,"F",845,"P","4126_01",NA,"Gallencis"
"10621","Mars","True","TRAPPIST-1e",48,"False",0,0,0,0,0,"F",848,"P","4133_01",NA,"Batte"
"10622","Mars","True","TRAPPIST-1e",58,"False",0,0,0,0,0,"F",848,"P","4133_02",NA,"Batte"
"10623","Europa","True","55 Cancri e",25,"False",0,0,0,-2.7790747481049e-12,0,"A",49,"S","4136_01",NA,"Dedentive"
"10624","Europa","False","TRAPPIST-1e",43,"False",324,1286,0,2347,342,"A",49,"S","4136_02",NA,"Dedentive"
"10625","Earth","False","TRAPPIST-1e",53,"False",43,0,0,3,3081,"F",779,"S","4138_01",NA,"Reynoldez"
"10626","Earth","False","55 Cancri e",13,"False",1041,0,105,24,0,"F",850,"P","4139_01",NA,"Loverceson"
"10627","Earth","False","TRAPPIST-1e",8,"False",0,0,0,0,0,"G",680,"P","4146_01",NA,"Nasquez"
"10628","Earth","True","TRAPPIST-1e",53,"False",0,0,0,0,0,"G",681,"P","4148_01",NA,"Jarvey"
"10629","Earth","False","TRAPPIST-1e",22,"False",351,436,4,0,0,"E",272,"S","4153_01",NA,"Saley"
"10630","Europa","True","55 Cancri e",31,"False",0,0,0,0,0,"B",160,"S","4155_01",NA,"Ingent"
"10631","Earth","False","TRAPPIST-1e",28,"False",97,1053,36,87.9494404761905,271,"F",854,"P","4157_01",NA,"Denashipson"
"10632","Earth","False","TRAPPIST-1e",22,"False",0,713,1,0,7,"G",681,"S","4161_01",NA,NA
"10633","Earth","True","TRAPPIST-1e",27,"False",0,0,0,0,0,"G",682,"S","4162_01",NA,"Leeves"
"10634","Europa","True","TRAPPIST-1e",29,"False",0,0,0,0,0,"B",131,"P","4164_01",NA,"Aloquinght"
"10635","Europa","True","TRAPPIST-1e",42,"False",0,0,0,0,0,"B",162,"S","4180_01",NA,"Fatted"
"10636","Europa","False","55 Cancri e",42,"False",0,237,0,804,5883,"C",150,"S","4180_02",NA,"Fatted"
"10637","Earth","False","TRAPPIST-1e",33,"False",137,0,0,926,0,"F",785,"S","4187_01",NA,"Beasleyes"
"10638","Europa","False","TRAPPIST-1e",32,"True",0,10163,97,0,89,"D",134,"S","4190_01",NA,"Peterive"
"10639","Earth","False","55 Cancri e",42,"False",310,466,95,38,0,"G",689,"P","4192_01",NA,"Matts"
"10640","Earth","True","PSO J318.5-22",22,"False",0,0,0,0,0,"G",690,"P","4193_01",NA,"Josesh"
"10641","Earth","False","55 Cancri e",18,"False",0,5,0,446,255,"G",687,"S","4195_01",NA,"Garrincent"
"10642","Europa","True","TRAPPIST-1e",46,"False",0,0,0,0,0,"E",274,"S","4198_01",NA,"Preeldy"
"10643","Earth","False","TRAPPIST-1e",20,"False",0,0,624,54.2855158726749,0,"F",863,"P","4200_01",NA,"Llonovancis"
"10644","Earth","False","TRAPPIST-1e",21,"False",154,622,1,27,0,"F",864,"P","4201_01",NA,"Andackson"
"10645","Mars","True","TRAPPIST-1e",26,"False",0,0,0,0,0,"F",788,"S","4202_01",NA,"Nate"
"10646","Mars","False","TRAPPIST-1e",51,"False",180,0,439,1603,0,"F",788,"S","4202_02",NA,"Nate"
"10647","Earth","False","TRAPPIST-1e",53,"False",783,0,0,1847,0,"F",866,"P","4209_01",NA,"Englas"
"10648","Earth","False","TRAPPIST-1e",29,"False",1,0,0,775.907514127656,36,"G",692,"S","4217_01",NA,"Weberts"
"10649","Mars","False","TRAPPIST-1e",25,"True",1251,0,48,0,0,"E",265,"P","4224_01",NA,"Gres"
"10650","Mars","False","TRAPPIST-1e",69,"False",0,0,2262,336,0,"F",870,"P","4224_02",NA,"Gres"
"10651","Europa","True","TRAPPIST-1e",26,"False",0,0,0,0,0,"A",36,"P","4226_01",NA,"Reming"
"10652","Europa","False","TRAPPIST-1e",38,"False",0,9159,5,461,6366,"A",36,"P","4226_02",NA,"Reming"
"10653","Earth","True","TRAPPIST-1e",37,"False",0,0,0.0764957264895921,0,0,"G",693,"S","4227_01",NA,"Garzaley"
"10654","Earth","False","TRAPPIST-1e",14,"False",8,0,361,346,0,"F",871,"P","4228_01",NA,"Ryanga"
"10655","Mars","False","TRAPPIST-1e",36,"False",1475,256,0,0,19,"F",792,"S","4234_01",NA,"Ecart"
"10656","Mars","False","TRAPPIST-1e",42,"False",65,0,0,957,0,"E",276,"S","4234_02",NA,"Ecart"
"10657","Earth","False","TRAPPIST-1e",25,"False",0,49,1,943,68,"F",793,"S","4235_01",NA,"Mosepherry"
"10658","Earth","True","TRAPPIST-1e",35,"False",0,0,0,0,-5.99015947955195e-12,"G",694,"S","4235_02",NA,"Mosepherry"
"10659","Mars","False","TRAPPIST-1e",26,"True",3,0,1177,2,0,"D",146,"P","4236_01",NA,NA
"10660","Mars","True","TRAPPIST-1e",12,"False",0,0,0,0,0,"F",874,"P","4236_02",NA,"Purte"
"10661","Earth","False","TRAPPIST-1e",48,"False",2,712,135,0,15,"F",876,"P","4241_01",NA,"Mccarry"
"10662","Earth","True","TRAPPIST-1e",13,"False",0,0,0,0,0,"F",878,"P","4247_01",NA,NA
"10663","Earth","False","TRAPPIST-1e",21,"False",0,0,0,619,42,"F",878,"P","4247_02",NA,"Guerson"
"10664","Earth","False","TRAPPIST-1e",26,"False",1086,463,140,0,8,"G",694,"P","4248_01",NA,"Curton"
"10665","Earth","False","TRAPPIST-1e",32,"False",156,0,153,138,0,"G",694,"P","4248_02",NA,"Curton"
"10666","Earth","True","TRAPPIST-1e",25,"False",0,0,0,0,0,"G",695,"P","4250_01",NA,"Beckeetter"
"10667","Earth","False","TRAPPIST-1e",51,"False",0,988.37837714547,0,0,7,"F",882,"P","4263_01",NA,"Blace"
"10668","Earth","True","55 Cancri e",15,"False",0,0,0,0,0,"G",699,"P","4263_02",NA,"Blace"
"10669","Earth","True","55 Cancri e",14,"False",0,0,0,0,0,"G",699,"P","4263_03",NA,"Blace"
"10670","Europa","True","55 Cancri e",41,"False",0,0,0,0,0,"C",153,"S","4265_01",NA,"Alindiveng"
"10671","Mars","True","TRAPPIST-1e",13,"False",0,0,0,0,0,"F",798,"S","4268_01",NA,"Bancy"
"10672","Mars","True","TRAPPIST-1e",39,"False",0,0,0,0,0,"F",798,"S","4268_02",NA,"Bancy"
"10673","Earth","False","TRAPPIST-1e",19,"False",22,0,787,0,0,"G",701,"P","4269_01",NA,"Starkers"
"10674","Earth","False","TRAPPIST-1e",17,"False",667,0,0,12,0,"G",702,"P","4275_01",NA,"Hammons"
"10675","Earth","False","TRAPPIST-1e",41,"False",1764,0,0,0,13,"G",699,"S","4276_01",NA,"Holcompton"
"10676","Earth","False","55 Cancri e",43,"False",76.5068058775515,737,0,0,4,"F",885,"P","4277_01",NA,"Johnsby"
"10677","Earth","False","55 Cancri e",18,"False",688,0,0,85,34,"G",703,"P","4279_01",NA,"Beckeetter"
"10678","Earth","False","TRAPPIST-1e",22,"False",2,222.579821774915,87,306,0,"F",886,"P","4281_01",NA,"Davens"
"10679","Europa","True","55 Cancri e",29,"False",0,0,0,-3.59989371645497e-12,0,"D",138,"S","4282_01",NA,"Spressive"
"10680","Earth","False","TRAPPIST-1e",22,"False",1,762,0,25,0,"E",278,"S","4283_01",NA,"Alshipson"
"10681","Mars","True","TRAPPIST-1e",62,"False",0,0,0,0,0,"F",887,"P","4284_01",NA,NA
"10682","Mars","False","TRAPPIST-1e",29,"False",874,0,415,0,0,"F",887,"P","4284_02",NA,"Jamad"
"10683","Earth","False","TRAPPIST-1e",26,"False",0,1255,0,93.7254295840334,0,"F",888,"P","4285_01",NA,"Summington"
"10684","Earth","False","55 Cancri e",8,"False",0,0,0,0,0,"G",704,"P","4286_01",NA,"Hartley"
"10685","Earth","False","PSO J318.5-22",26,"False",498,182,0,0,4,"F",889,"P","4286_02",NA,"Georgasey"
"10686","Earth","True","TRAPPIST-1e",38,"False",0,0,0,0,0,"G",704,"P","4286_03",NA,"Hartley"
"10687","Earth","False","PSO J318.5-22",49,"False",0,0,769,0,0,"G",705,"P","4287_01",NA,"Kennetty"
"10688","Earth","True","55 Cancri e",18,"False",0,-2.60939714280539e-11,0,0,0,"G",700,"S","4288_01",NA,"Rochan"
"10689","Earth","False","TRAPPIST-1e",18,"False",18,0,0,0,770,"E",279,"S","4288_02",NA,"Colleruces"
"10690","Earth","False","TRAPPIST-1e",35,"False",0,0,0,1061,2,"F",800,"S","4290_01",NA,"Connon"
"10691","Mars","False","TRAPPIST-1e",34,"True",430,0,619,0,0,"E",268,"P","4298_01",NA,"Kha"
"10692","Mars","True","TRAPPIST-1e",11,"False",0,0,0,0,0,"F",892,"P","4298_02",NA,"Kha"
"10693","Mars","True","TRAPPIST-1e",28.1495000507312,"False",0,0,0,0,0,"F",892,"P","4298_03",NA,"Kha"
"10694","Mars","False","TRAPPIST-1e",22,"False",525,439,19,305,0,"F",802,"S","4299_01",NA,"Cheen"
"10695","Earth","False","TRAPPIST-1e",18,"False",0,0,0,794,0,"F",804,"S","4304_01",NA,"Fuenton"
"10696","Mars","True","TRAPPIST-1e",36,"False",0,0,0,0,0,"F",806,"S","4307_01",NA,"Hooff"
"10697","Earth","True","TRAPPIST-1e",17,"False",0,0,0,0,0,"G",708,"P","4308_01",NA,"Booness"
"10698","Mars","False","TRAPPIST-1e",25,"False",517,30,100,1,400,"E",271,"P","4310_01",NA,NA
"10699","Mars","False","TRAPPIST-1e",29,"True",168,0,881,0,0,"E",280,"S","4313_01",NA,"Blan"
"10700","Europa","False","TRAPPIST-1e",25,"False",0,0,0,0,0,"B",140,"P","4314_01",NA,"Sciatberit"
"10701","Mars","True","TRAPPIST-1e",34,"False",0,0,0,0,0,"F",809,"S","4321_01",NA,"Ecate"
"10702","Earth","True","55 Cancri e",16,"False",0,0,0,0,0,"G",712,"P","4322_01",NA,"Ballocks"
"10703","Europa","True","55 Cancri e",28,"False",0,0,0,0,0,"C",136,"P","4323_01",NA,"Ambleeve"
"10704","Europa","False","TRAPPIST-1e",29,"False",0,82,542,1185,459,"C",136,"P","4323_02",NA,"Ambleeve"
"10705","Europa","False","TRAPPIST-1e",38,"False",0,2061,0,267,325,"C",136,"P","4323_03",NA,"Ambleeve"
"10706","Europa","True","55 Cancri e",39,"False",0,0,0,0,0,"C",136,"P","4323_04",NA,"Ambleeve"
"10707","Earth","False","PSO J318.5-22",48,"False",0,717,0,0,56,"G",706,"S","4325_01",NA,"Rothewson"
"10708","Earth","False","TRAPPIST-1e",23,"False",30,1,225,125.057789747705,453,"G",713,"P","4326_01",NA,"Strongers"
"10709","Earth","True","TRAPPIST-1e",16,"False",0,0,0,0,0,"G",714,"P","4328_01",NA,"Larks"
"10710","Earth","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"G",715,"P","4331_01",NA,"Buchansen"
"10711","Earth","False","TRAPPIST-1e",21,"False",0,211,793,0,0,"G",716,"P","4341_01",NA,"Simson"
"10712","Earth","False","TRAPPIST-1e",4,"False",0,0,0,0,0,"G",716,"P","4341_02",NA,"Simson"
"10713","Mars","False","TRAPPIST-1e",27,"True",65,0,948,0,0,"E",282,"S","4342_01",NA,"Kha"
"10714","Earth","False","TRAPPIST-1e",18,"False",736,40,0,0,0,"F",817,"S","4353_01",NA,"Acobson"
"10715","Earth","True","TRAPPIST-1e",22,"False",0,0,0,0,0,"G",719,"P","4355_01",NA,"Maystuarey"
"10716","Earth","False","TRAPPIST-1e",28,"False",0,802,146,1,0,"F",897,"P","4363_01",NA,"Bellyonsley"
"10717","Earth","False","TRAPPIST-1e",22,"False",3,53,4,0,748,"G",721,"P","4374_01",NA,"Irwinson"
"10718","Europa","True","PSO J318.5-22",39,"False",0,0,0,0,0,"C",172.291742404953,"P","4375_01",NA,"Crioncery"
"10719","Earth","True","TRAPPIST-1e",29,"False",0,0,0,0,0,"G",711,"S","4377_01",NA,"Colomonson"
"10720","Earth","False","PSO J318.5-22",42,"False",48,466,3,28,125,"F",823,"S","4377_02",NA,"Colomonson"
"10721","Earth","True","TRAPPIST-1e",0,"False",0,0,0,0,0,"G",711,"S","4377_03",NA,"Colomonson"
"10722","Europa","False","TRAPPIST-1e",52,"False",0,465,0,1312,3521,"C",139,"P","4378_01",NA,"Glogry"
"10723","Europa","False","55 Cancri e",26,"True",0,7596,0,5928,681,"B",165.237974932205,"S","4378_02",NA,"Glogry"
"10724","Earth","True","TRAPPIST-1e",19,"False",0,-2.73951172857778e-11,0,0,0,"G",712,"S","4379_01",NA,"Blange"
"10725","Earth","False","TRAPPIST-1e",23,"False",0,0,0,3,1390,"F",824,"S","4380_01",NA,"Thorney"
"10726","Earth","False","TRAPPIST-1e",36,"False",0,1084,0,66,0,"F",825,"S","4381_01",NA,"Kellynn"
"10727","Earth","False","TRAPPIST-1e",26,"False",0,0,47,531,871,"F",825,"S","4381_02",NA,"Kellynn"
"10728","Earth","False","TRAPPIST-1e",62,"False",0,775,0,9,13,"F",826,"S","4384_01",NA,"Alldson"
"10729","Earth","False","TRAPPIST-1e",28,"False",0,0,606,122,39,"G",713,"S","4385_01",NA,"Tranklinay"
"10730","Earth","True","TRAPPIST-1e",25,"False",0,-2.77913159152376e-11,0,0,0,"G",713,"S","4385_02",NA,"Tranklinay"
"10731","Earth","False","55 Cancri e",0,"False",0,0,0,0,0,"G",713,"S","4385_03",NA,"Tranklinay"
"10732","Earth","False","TRAPPIST-1e",24,"False",0,0,59,744,0,"G",1022.87112125007,"S","4389_01",NA,"Ayalazquez"
"10733","Earth","False","TRAPPIST-1e",49,"False",1128,0,0,0,0,"F",828,"S","4394_01",NA,"Dillips"
"10734","Earth","False","PSO J318.5-22",21,"False",0,7,0,652,9,"F",829,"S","4398_01",NA,"Hayerson"
"10735","Earth","False","TRAPPIST-1e",29,"False",22,41,3,24,357,"G",718,"S","4406_01",NA,"Loverceson"
"10736","Earth","False","TRAPPIST-1e",19,"False",9,3,0,1390,74.2353999281138,"F",907,"P","4412_01",NA,"Mayson"
"10737","Mars","True","55 Cancri e",32,"False",0,0,0,0,0,"F",832,"S","4414_01",NA,"Watie"
"10738","Mars","True","TRAPPIST-1e",20,"False",0,0,0,0,0,"F",834,"S","4417_01",NA,"Welte"
"10739","Earth","False","TRAPPIST-1e",48,"False",0,15,28,103,871,"G",723,"S","4418_01",NA,"Kerrealds"
"10740","Earth","False","TRAPPIST-1e",27,"False",846,154.306914546148,0,0,0,"E",279,"P","4419_01",NA,"Kerrealds"
"10741","Earth","False","TRAPPIST-1e",49,"False",975,0,6,0,87,"F",908,"P","4419_02",NA,"Kerrealds"
"10742","Earth","False","TRAPPIST-1e",20,"False",627,6,26,0,0,"E",286,"S","4420_01",NA,"Daughessey"
"10743","Earth","False","PSO J318.5-22",25,"False",0,688,0,128,0,"G",724,"S","4420_02",NA,"Sotond"
"10744","Earth","False","TRAPPIST-1e",28.8193975233899,"False",0,1486,211,1038,0,"F",909,"P","4421_01",NA,"Lamberguson"
"10745","Europa","False","55 Cancri e",73,"False",69,774,0,4618,40,"C",161,"S","4423_01",NA,"Nemingping"
"10746","Europa","True","55 Cancri e",23,"False",0,0,0,0,0,"B",173,"S","4425_01",NA,"Whifounrew"
"10747","Europa","False","55 Cancri e",23,"False",0,16071,0,2848,505,"B",173,"S","4425_02",NA,"Whifounrew"
"10748","Mars","False","TRAPPIST-1e",26,"False",566,6,579,1508,0,"F",837,"S","4434_01",NA,"Sha"
"10749","Europa","True","55 Cancri e",48,"False",0,0,0,0,0,"B",174,"S","4435_01",NA,"Aloubtled"
"10750","Europa","False","TRAPPIST-1e",35.0974349904122,"False",0,2065,0,399,387,"B",174,"S","4435_02",NA,"Aloubtled"
"10751","Mars","True","TRAPPIST-1e",54,"False",0,9.25999999997684,0,0,0,"E",289,"S","4439_01",NA,"Cooki"
"10752","Mars","False","TRAPPIST-1e",56,"False",349,152,1613,0,0,"E",289,"S","4439_02",NA,"Cooki"
"10753","Europa","False","55 Cancri e",30,"True",4,7026,33,67,1544,"C",163,"S","4442_01",NA,"Brateelte"
"10754","Earth","False","TRAPPIST-1e",24,"False",0,600,265.015707067195,0,0,"E",290,"S","4443_01",NA,"Sellahaney"
"10755","Earth","False","55 Cancri e",23,"False",271.869319345545,0,445,226,47,"E",290,"S","4443_02",NA,"Sellahaney"
"10756","Europa","True","TRAPPIST-1e",57,"False",0,0,0,0,0,"C",164,"S","4454_01",NA,"Asolipery"
