"","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Cabin1","Cabin2","Cabin3","PassengerId","Transported","Name"
"4358","Europa","False","TRAPPIST-1e",62,"True",0,1633,0,1742,0,"B",153,"P","4638_01","True","Asticit"
"4359","Earth","False","55 Cancri e",26,"False",595,84,0,0,131,"G",760,"S","4640_01","True","Englas"
"4360","Earth","False","TRAPPIST-1e",45,"False",65,63,3,713,27,"F",871,"S","4641_01","False","Peter"
"4361","Europa","False","TRAPPIST-1e",41,"False",0,412,0,4030,0,"C",178,"S","4642_01","False","Cluted"
"4362","Earth","False","TRAPPIST-1e",36,"False",109.155971110374,724,0,0,0,"F",947,"P","4643_01","True","Goodson"
"4363","Earth","False","55 Cancri e",13,"False",8,1385,1445,250,8,"F",872,"S","4644_01","True","Fultz"
"4364","Europa","False","TRAPPIST-1e",48,"False",0,9633,0,1,2,"B",184,"S","4645_01","True","Bacistion"
"4365","Europa","True","TRAPPIST-1e",31.0511318997216,"False",0,0,0,0,0,"B",184,"S","4645_02","True","Bacistion"
"4366","Earth","False","PSO J318.5-22",22,"False",141,16,0,177,336,"F",873,"S","4646_01","True","Mcgoway"
"4367","Mars","False","TRAPPIST-1e",39,"False",290,0,84,266,0,"F",874,"S","4648_01","True","Shephendery"
"4368","Earth","False","TRAPPIST-1e",45,"False",1399,226,0,0,0,"E",290,"P","4649_01","False","Prickmantes"
"4369","Earth","False","TRAPPIST-1e",42,"False",84,323,0,1251,120,"G",762,"S","4650_01","False","Kramosley"
"4370","Europa","False","TRAPPIST-1e",33,"False",0,7039,0,902,405,"C",179,"S","4651_01","True","Dectory"
"4371","Earth","False","TRAPPIST-1e",27,"False",0,89,874,34,0,"F",866.269100063205,"S","4652_01","True","Robins"
"4372","Earth","False","TRAPPIST-1e",47,"False",0,370,0,380,38,"E",302,"S","4653_01","False","Fowlaney"
"4373","Europa","True","TRAPPIST-1e",20,"False",0,0,0,0,0,"E",291,"P","4654_01","True","Witeronfus"
"4374","Europa","True","55 Cancri e",32,"False",0,0,0,0,0,"B",154,"P","4655_01","True","Seflock"
"4375","Europa","True","TRAPPIST-1e",54,"False",0,0,0,0,0,"B",154,"P","4655_02","True","Seflock"
"4376","Earth","False","TRAPPIST-1e",23,"False",0,1125,0,48.2876076821129,993,"F",875,"S","4656_01","False","Miranciash"
"4377","Earth","False","TRAPPIST-1e",9,"False",0,0,0,0,0,"G",763,"S","4656_02","False","Miranciash"
"4378","Earth","False","TRAPPIST-1e",17,"False",372,0,477,0,0,"G",756,"P","4657_01","False","Jacostarks"
"4379","Europa","False","TRAPPIST-1e",26,"False",0,823,0,1821,1508,"D",147,"S","4658_01","False","Bradiary"
"4380","Europa","False","TRAPPIST-1e",38,"False",0,93,0,0,7303,"D",147,"S","4658_02","False","Bradiary"
"4381","Earth","False","TRAPPIST-1e",24,"False",703,0,0,0,0,"F",876,"S","4659_01","False","Hayerson"
"4382","Earth","False","TRAPPIST-1e",30,"False",77,2325,5,117,1,"F",948,"P","4661_01","True","Moodman"
"4383","Earth","True","55 Cancri e",2,"False",0,0,0,0,0,"G",757,"P","4661_02","False","Moodman"
"4384","Earth","True","TRAPPIST-1e",4,"False",0,0,0,0,0,"G",757,"P","4661_03","True","Walston"
"4385","Earth","True","TRAPPIST-1e",9,"False",0,0,0,0,0,"G",757,"P","4661_04","False","Moodman"
"4386","Earth","False","TRAPPIST-1e",30,"False",0,0,3,3434,0,"F",948,"P","4661_05","False","Mayson"
"4387","Earth","True","TRAPPIST-1e",5,"False",0,0,0,-7.27368387742899e-12,0,"G",757,"P","4661_06","False","Moodman"
"4388","Earth","False","TRAPPIST-1e",2,"False",0,0,0,0,0,"G",757,"P","4661_07","False","Moodman"
"4389","Europa","False","TRAPPIST-1e",32,"False",45,985,0,0,6803,"C",148,"P","4662_01","False","Uningably"
"4390","Europa","True","55 Cancri e",53,"False",0,0,0,0,0,"C",148,"P","4662_02","True","Uningably"
"4391","Europa","False","TRAPPIST-1e",46,"False",0,3856,0,1,312,"C",209.426668062423,"S","4662_03","True","Ingwhed"
"4392","Earth","True","TRAPPIST-1e",2,"False",0,0,0,0,0,"G",765,"S","4663_01","True","Cartez"
"4393","Earth","True","TRAPPIST-1e",1,"False",0,0,0,0,0,"G",765,"S","4663_02","True","Cartez"
"4394","Earth","True","TRAPPIST-1e",11,"False",0,0,0,0,0,"G",765,"S","4663_03","True","Roachoanand"
"4395","Earth","False","55 Cancri e",3,"False",0,0,0,0,0,"G",765,"S","4663_04","True","Cartez"
"4396","Earth","True","TRAPPIST-1e",33,"False",0,0,0,0,0,"G",765,"S","4663_05","True","Cartez"
"4397","Earth","True","55 Cancri e",3,"False",0,0,0,0,0,"G",765,"S","4663_06","True","Cartez"
"4398","Earth","False","TRAPPIST-1e",38,"False",182,776,3,33,0,"E",303,"S","4664_01","False","Braymon"
"4399","Earth","True","PSO J318.5-22",21,"False",0,0,0,0,0,"G",758,"P","4665_01","False","Rickson"
"4400","Earth","True","TRAPPIST-1e",41,"False",0,0,0,0,0,"G",804.303776561658,"S","4667_01","True","Sextones"
"4401","Europa","True","55 Cancri e",64,"False",0,0,0,0,0,"C",180,"S","4668_01","True","Scerodbox"
"4402","Europa","True","55 Cancri e",27,"True",0,0,0,0,0,"C",180,"S","4668_02","True","Scerodbox"
"4403","Earth","True","55 Cancri e",41,"False",0,101.455351690344,76.865154761901,0,0,"G",759,"P","4672_01","False","Byerson"
"4404","Earth","False","TRAPPIST-1e",19,"False",35,2,481,121,119.453744315631,"F",950,"P","4673_01","False","Dicksons"
"4405","Earth","False","TRAPPIST-1e",42,"False",0,0,1677,65,62,"G",760,"P","4676_01","True","Campson"
"4406","Europa","False","55 Cancri e",30,"False",0,4066,0,544,1272,"C",150,"P","4677_01","False","Obeaded"
"4407","Earth","False","TRAPPIST-1e",38,"False",183,203,0,110,374,"F",951,"P","4678_01","False","Mcleaney"
"4408","Europa","False","TRAPPIST-1e",63,"False",0,4579,1,1006,2084,"C",181,"S","4679_01","True","Iniouser"
"4409","Mars","False","TRAPPIST-1e",17,"False",1765.09092627306,0,38,0,2,"D",155,"P","4680_01","False","Colte"
"4410","Mars","True","TRAPPIST-1e",2,"False",0,0,0,0,0,"F",952,"P","4680_02","True","Colte"
"4411","Mars","True","TRAPPIST-1e",19,"False",0,0,0,0,0,"F",952,"P","4680_03","True",NA
"4412","Mars","False","TRAPPIST-1e",37,"False",1144,4,34,0,0,"D",155,"P","4680_04","False","Colte"
"4413","Mars","False","TRAPPIST-1e",50,"False",225,0,796,107,0,"F",878,"S","4684_01","True","Tirte"
"4414","Earth","False","TRAPPIST-1e",38,"False",0,172,615,0,0,"G",768,"S","4686_01","True","Russon"
"4415","Europa","False","TRAPPIST-1e",28,"True",0,3119,0,1404,366,"C",182,"S","4689_01","True","Persoffly"
"4416","Europa","True","TRAPPIST-1e",35,"False",0,0,0,0,0,"B",156,"P","4690_01","True","Dishocatal"
"4417","Europa","False","TRAPPIST-1e",27,"False",14327,1487,0,1,0,"C",195.598080063974,"P","4690_02","False","Dishocatal"
"4418","Earth","False","TRAPPIST-1e",15,"False",0,7,0,749,0,"G",769,"S","4691_01","False","Buckentry"
"4419","Europa","False","TRAPPIST-1e",29,"True",0,920,0,2052,3687,"B",186,"S","4693_01","False","Rewmid"
"4420","Europa","True","55 Cancri e",65,"False",0,0,0,0,0,"B",186,"S","4693_02","True","Rewmid"
"4421","Earth","False","55 Cancri e",27,"False",0,630,0,71,0,"F",881,"S","4694_01","True","Freder"
"4422","Mars","False","TRAPPIST-1e",0,"False",0,0,0,0,0,"F",882,"S","4695_01","True","Snoff"
"4423","Mars","False","TRAPPIST-1e",21,"False",3148,0,1,0,0,"F",882,"S","4695_02","False","Snoff"
"4424","Mars","True","TRAPPIST-1e",19,"False",0,0,0,0,0,"F",882,"S","4695_03","True","Snoff"
"4425","Mars","True","TRAPPIST-1e",39,"False",0,0,0,0,0,"F",883,"S","4696_01","True","Bre"
"4426","Earth","False","55 Cancri e",60,"False",0,0,0,0,720.420832162872,"F",955,"P","4699_01","False","Roses"
"4427","Europa","False","55 Cancri e",30,"False",818,44,2,2956,2311,"D",156,"P","4704_01","False","Grentual"
"4428","Earth","True","TRAPPIST-1e",30,"False",0,0,0,0,0,"G",762,"P","4706_01","False","Medington"
"4429","Earth","True","TRAPPIST-1e",40,"False",0,0,0,0,0,"G",762,"P","4706_02","True","Medington"
"4430","Mars","False","TRAPPIST-1e",26,"False",0,25,13,11,998,"E",304,"S","4708_01","False",NA
"4431","Earth","False","55 Cancri e",38,"False",2614,0,103,0,0,"F",957,"P","4709_01","False","Morelly"
"4432","Mars","False","TRAPPIST-1e",22,"False",130,15,2454,0,0,"F",958,"P","4710_01","True","Cread"
"4433","Mars","False","TRAPPIST-1e",26.7266177585625,"False",179,0,1805,131,0,"E",293,"P","4710_02","False","Cread"
"4434","Mars","False","TRAPPIST-1e",65,"False",1420,0,84,0,0,"F",959,"P","4711_01","False","Datte"
"4435","Earth","True","PSO J318.5-22",61,"False",0,0,0,0,0,"G",764,"P","4712_01","True","Vinozarks"
"4436","Earth","False","TRAPPIST-1e",20,"False",0,0,111,39,1094,"F",885,"S","4713_01","False","Flemaney"
"4437","Earth","True","TRAPPIST-1e",24,"False",0,0,0,0,0,"G",765,"P","4714_01","False","Mayson"
"4438","Earth","True","TRAPPIST-1e",16,"False",0,0,0,0,0,"G",766,"P","4717_01","False","Hayder"
"4439","Mars","True","TRAPPIST-1e",35,"False",0,-2.31517560678185e-11,0,0,0,"E",305,"S","4719_01","True","Bra"
"4440","Earth","False","TRAPPIST-1e",21,"False",0,681,51,131,1,"F",887,"S","4720_01","True","Lardy"
"4441","Earth","True","TRAPPIST-1e",23,"False",0,0,0,0,0,"G",771,"S","4721_01","True","Santry"
"4442","Earth","False","55 Cancri e",17,"False",0,262,0,0,502,"F",888,"S","4723_01","True","Savaraldez"
"4443","Earth","False","PSO J318.5-22",24,"False",154,7,241,213,453,"F",888,"S","4723_02","False","Savaraldez"
"4444","Earth","False","55 Cancri e",27,"False",866,0,0,0,23,"G",767,"P","4725_01","False","Georgasey"
"4445","Europa","False","TRAPPIST-1e",26,"False",0,1910,0,1777,1501.0217826731,"C",187,"S","4726_01","True","Inghtal"
"4446","Europa","False","55 Cancri e",26,"False",0,3452,0,4,1960,"C",187,"S","4726_02","True","Praugnox"
"4447","Europa","False","TRAPPIST-1e",20,"False",0,3,0,1271,2630,"C",187,"S","4726_03","True",NA
"4448","Europa","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"C",187,"S","4726_04","True","Praugnox"
"4449","Europa","False","TRAPPIST-1e",37,"False",8,21,0,56,2167,"C",187,"S","4726_05","True","Inghtal"
"4450","Mars","False","TRAPPIST-1e",23,"False",706,0,0,0,583,"F",889,"S","4728_01","False","Curle"
"4451","Mars","True","TRAPPIST-1e",49,"False",0.19518218623322,0,0,0,0,"F",889,"S","4728_02","True","Curle"
"4452","Europa","False","55 Cancri e",50,"False",0,1338,0,40,6178,"B",158,"P","4730_01","False","Earmeter"
"4453","Europa","True","TRAPPIST-1e",4,"False",0,-1.2225314094394e-11,0,0,0,"C",151,"P","4732_01","True","Slavested"
"4454","Europa","True","TRAPPIST-1e",32,"False",0,0,0,0,0,"C",151,"P","4732_02","True","Slavested"
"4455","Europa","False","TRAPPIST-1e",44,"False",0,0,0,0,0,"C",151,"P","4732_03","True","Slavested"
"4456","Earth","False","TRAPPIST-1e",20,"False",962,0,4581,105,0,"E",294,"P","4733_01","True","Corman"
"4457","Mars","False","TRAPPIST-1e",30,"False",531,807,35,200,0,"F",893,"S","4738_01","False","Pread"
"4458","Mars","False","TRAPPIST-1e",29,"False",574,0,4940,1831,2,"F",893,"S","4738_02","False","Pread"
"4459","Earth","False","TRAPPIST-1e",22,"False",37,3,0,305,581,"G",773,"S","4739_01","True","Marson"
"4460","Mars","True","TRAPPIST-1e",35,"False",0,0,0,0,0,"F",961,"P","4741_01","True","Bau"
"4461","Mars","False","55 Cancri e",0,"False",0,0,0,0,0,"F",961,"P","4741_02","True","Bau"
"4462","Mars","True","TRAPPIST-1e",6,"False",0,0,0,0,0,"F",961,"P","4741_03","True","Bau"
"4463","Europa","False","TRAPPIST-1e",38,"False",0,4504,0,13,302,"E",306,"S","4743_01","True","Ametic"
"4464","Europa","False","TRAPPIST-1e",34,"False",0,48,2067,3,6,"C",152,"P","4744_01","True","Ingent"
"4465","Europa","True","55 Cancri e",34,"False",0,0,0,0,0,"C",152,"P","4744_02","True","Ingent"
"4466","Earth","False","TRAPPIST-1e",29.4825584697736,"False",282,8,337,0,0,"G",775,"S","4746_01","False","Joynewtonks"
"4467","Mars","False","TRAPPIST-1e",53,"False",204,142,380,38,1,"D",149,"S","4748_01","False","Chene"
"4468","Europa","False","TRAPPIST-1e",28,"False",0,395,118,14,1647,"A",57,"S","4750_01","False","Asolipery"
"4469","Europa","False","TRAPPIST-1e",31,"False",0,1382,0,1795,588,"A",57,"S","4750_02","False","Asolipery"
"4470","Mars","False","PSO J318.5-22",56,"False",233,0,1356,0,171,"F",964,"P","4752_01","False","Knike"
"4471","Mars","False","TRAPPIST-1e",36,"False",850,30.2971849328017,454,0,0,"F",895,"S","4753_01","False","Mele"
"4472","Earth","False","55 Cancri e",30,"False",25,245,198,2,321,"E",307,"S","4754_01","False","Milton"
"4473","Mars","True","TRAPPIST-1e",32,"False",0,0,0,0,0,"F",965,"P","4755_01","True",NA
"4474","Europa","True","55 Cancri e",44,"False",0,0,0,0,0,"C",188,"S","4756_01","True","Gealloyalt"
"4475","Europa","True","55 Cancri e",54,"False",0,0,-4.56083171229693e-12,0,0,"C",188,"S","4756_02","True","Gealloyalt"
"4476","Earth","False","TRAPPIST-1e",24,"False",185,0,476,1810,53,"F",896,"S","4757_01","False","Mirandry"
"4477","Earth","False","TRAPPIST-1e",44,"False",248,0,0,0,623,"F",966,"P","4758_01","False","Woody"
"4478","Earth","False","TRAPPIST-1e",25,"False",0,3,23,693,0,"F",897,"S","4759_01","False","Davens"
"4479","Mars","True","TRAPPIST-1e",35,"False",0,0,0,0,0,"F",968,"P","4762_01","True","Opie"
"4480","Mars","False","TRAPPIST-1e",29,"False",298,0,888,5,0,"F",969,"P","4763_01","True","Dutty"
"4481","Earth","False","TRAPPIST-1e",22,"False",0,669,121,0,56,"E",308,"S","4764_01","True","Bookerson"
"4482","Earth","True","TRAPPIST-1e",22,"False",0,0,0,0,0,"G",776,"S","4769_01","True","Moodman"
"4483","Earth","False","55 Cancri e",22,"False",0,509,2,8,74,"F",900,"S","4770_01","True","Stantiagord"
"4484","Earth","True","PSO J318.5-22",18,"False",0,0,0,0,0,"F",900,"S","4770_02","True","Stantiagord"
"4485","Earth","False","55 Cancri e",22,"False",256,0,0,0,373,"F",971,"P","4772_01","False","Shephendry"
"4486","Earth","False","TRAPPIST-1e",52,"False",935,779,0,0,0,"G",777,"S","4773_01","True","Sancasey"
"4487","Mars","True","TRAPPIST-1e",0,"False",0,0,0,0,0,"F",972,"P","4774_01","True","Perty"
"4488","Mars","True","TRAPPIST-1e",1,"False",0,0,0,0,0,"F",972,"P","4774_02","True","Creke"
"4489","Mars","False","TRAPPIST-1e",34,"False",2130,0,1,1,0,"F",972,"P","4774_03","False","Perty"
"4490","Mars","True","TRAPPIST-1e",6,"False",0,0,0,0,0,"F",972,"P","4774_04","True","Perty"
"4491","Earth","False","TRAPPIST-1e",22,"False",123,1,660,0,0,"G",778,"S","4775_01","True","Fultz"
"4492","Earth","True","TRAPPIST-1e",31,"False",0,0,0,0,0,"G",779,"S","4777_01","True","Munozaley"
"4493","Europa","False","TRAPPIST-1e",31,"False",588,1261,0,228,6,"A",58,"S","4778_01","False","Skenginne"
"4494","Mars","False","TRAPPIST-1e",20,"False",845,0,46,123,0,"E",309,"S","4780_01","False","Teake"
"4495","Mars","True","TRAPPIST-1e",25,"False",0,0,0,0,0,"E",309,"S","4780_02","True","Teake"
"4496","Europa","True","55 Cancri e",23,"False",0,0,0,0,0,"B",176.165602260075,"S","4782_01","True","Maxled"
"4497","Europa","False","TRAPPIST-1e",53,"False",50,11552,0,2998,4334,"C",189,"S","4782_02","False","Maxled"
"4498","Europa","False","55 Cancri e",32,"False",0,225,0,3873,240,"C",189,"S","4782_03","False","Maxled"
"4499","Europa","True","55 Cancri e",27,"False",0,0,0,0,-6.01119154453045e-12,"C",189,"S","4782_04","True","Slable"
"4500","Europa","False","55 Cancri e",48,"False",0,342,929,10887,0,"C",189,"S","4782_05","False","Maxled"
"4501","Europa","False","TRAPPIST-1e",37,"False",223,9495,0,1318,1866,"A",43,"P","4783_01","True","Wheededly"
"4502","Mars","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"F",903,"S","4784_01","True","Pert"
"4503","Europa","True","55 Cancri e",29,"False",0,0,0,0,0,"B",159,"P","4785_01","True",NA
"4504","Europa","True","TRAPPIST-1e",46,"True",0,0,0,0,0,"B",160,"P","4786_01","True","Dratembid"
"4505","Earth","False","TRAPPIST-1e",19,"False",2,0,92.5651642179273,9,754,"G",780,"S","4787_01","False","Lancock"
"4506","Earth","False","TRAPPIST-1e",22,"False",0,0,0,778,0,"F",904,"S","4788_01","False","Swanardy"
"4507","Europa","False","55 Cancri e",54,"True",0,2853,0,0,1666,"B",189,"S","4790_01","False","Mirinanty"
"4508","Earth","False","TRAPPIST-1e",43,"False",63,1339,9,253,42,"G",781,"S","4791_01","True","Morrodgers"
"4509","Earth","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"G",782,"S","4792_01","True","Drakeekss"
"4510","Europa","False","55 Cancri e",36,"False",13,1480,1,1439,1955,"E",310,"S","4793_01","False","Brailidy"
"4511","Europa","False","TRAPPIST-1e",20,"False",0,1131,3783,161,0,"E",310,"S","4793_02","True","Brailidy"
"4512","Earth","False","TRAPPIST-1e",63,"False",0,104,0,599,0,"F",974,"P","4794_01","False","Hortis"
"4513","Earth","False","TRAPPIST-1e",50,"False",138,706,0,18,40,"F",905,"S","4795_01","True","Simstravery"
"4514","Mars","False","TRAPPIST-1e",13,"False",21,0,1564,0,1,"F",898.757065547115,"S","4796_01","True","Cre"
"4515","Mars","True","TRAPPIST-1e",43,"False",0,0,0,0,0,"E",311,"S","4796_02","True","Cre"
"4516","Earth","True","PSO J318.5-22",16,"False",0,0,0,0,0,"G",783,"S","4797_01","True","Hendrewsons"
"4517","Mars","True","TRAPPIST-1e",31,"False",0,0,0,0,0,"F",975,"P","4798_01","True","Terry"
"4518","Mars","True","TRAPPIST-1e",0,"False",0,0,0,-5.75255398871377e-12,0,"F",975,"P","4798_02","True","Terry"
"4519","Mars","True","TRAPPIST-1e",10,"False",0,0.00246913578050624,0,0,0,"F",975,"P","4798_03","True","Terry"
"4520","Earth","True","TRAPPIST-1e",10,"False",0.216897888437429,0,0,0,0,"G",773,"P","4801_01","False","Brooke"
"4521","Earth","False","TRAPPIST-1e",55,"False",1028,18,0,0,0,"F",977,"P","4803_01","False","Foxter"
"4522","Earth","False","TRAPPIST-1e",18,"False",211,594,2,493,62,"F",906,"S","4804_01","True","Thorney"
"4523","Earth","False","TRAPPIST-1e",7,"False",0,0,6.441434094047,0,0,"G",785,"S","4804_02","True","Thorney"
"4524","Earth","True","TRAPPIST-1e",1,"False",0,0,-4.76177319796989e-12,0,0,"G",785,"S","4804_03","True","Peckers"
"4525","Earth","False","TRAPPIST-1e",44,"False",22,1,0,864,0,"G",776,"P","4807_01","False","Miley"
"4526","Mars","False","TRAPPIST-1e",27,"False",665,631,1,155.401143564446,0,"E",299,"P","4808_01","False","Flart"
"4527","Earth","False","PSO J318.5-22",20,"False",30,4,0,321,451,"F",1099.79294026193,"S","4810_01","False","Blacks"
"4528","Europa","False","55 Cancri e",49,"False",0,7762,2,0,98,"C",190,"S","4813_01","True","Exhaftearm"
"4529","Earth","True","55 Cancri e",22,"False",0,0,0,0,0,"G",788,"S","4814_01","True","Lunapperts"
"4530","Earth","False","55 Cancri e",21,"False",564,9,0,0,30,"F",907,"S","4815_01","True","Hultz"
"4531","Mars","False","TRAPPIST-1e",26,"False",17,0,746,394,0,"F",979,"P","4817_01","False","Emone"
"4532","Mars","False","TRAPPIST-1e",65,"False",588,196,272,0,0,"D",150,"S","4818_01","True","Reake"
"4533","Mars","True","TRAPPIST-1e",20,"False",0,0,0,0,0,"F",980,"P","4819_01","True","Cooki"
"4534","Mars","True","55 Cancri e",0,"False",0,0,0,0,0,"F",981,"P","4822_01","True","Hotte"
"4535","Mars","True","TRAPPIST-1e",16,"False",0,0,0,0,0,"F",981,"P","4822_02","True","Hotte"
"4536","Mars","True","TRAPPIST-1e",22,"False",0,0,0,0,0,"F",981,"P","4822_03","True","Hotte"
"4537","Mars","False","TRAPPIST-1e",0,"False",0,0,0,0,0,"F",981,"P","4822_04","True",NA
"4538","Earth","False","TRAPPIST-1e",21,"False",526,0,62.58059178439,258,0,"G",777,"P","4823_01","False","Thonyderson"
"4539","Earth","True","PSO J318.5-22",30,"False",0,0,0,0,0,"G",789,"S","4827_01","True","Deckerson"
"4540","Earth","False","55 Cancri e",14,"False",363,44,0,0,512,"G",778,"P","4828_01","True",NA
"4541","Mars","False","TRAPPIST-1e",45,"False",944,292,2,101.312118676075,0,"F",982,"P","4829_01","False","Shpie"
"4542","Earth","False","TRAPPIST-1e",22,"False",0,0,0,19,785,"F",983,"P","4830_01","False","Kirks"
"4543","Mars","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"F",984,"P","4831_01","True","Pelie"
"4544","Earth","False","TRAPPIST-1e",37,"False",542,440,1,0,0,"E",301,"P","4832_01","False","Estron"
"4545","Mars","True","TRAPPIST-1e",29,"False",0,-2.48621745413402e-11,0,0,0,"F",1021.34846748168,"S","4836_01","True","Sidne"
"4546","Mars","False","TRAPPIST-1e",29,"True",20,67.6138263403263,1902,0,3,"F",911,"S","4836_02","True","Sidne"
"4547","Earth","False","TRAPPIST-1e",21,"False",0,198,559,19,44,"F",912,"S","4837_01","True","Jarvey"
"4548","Earth","False","TRAPPIST-1e",52,"False",1,13,3,0,700,"F",913,"S","4838_01","False","Mcphernard"
"4549","Mars","True","TRAPPIST-1e",36,"False",0,0,-3.53395535057643e-12,0,0,"F",915,"S","4840_01","True",NA
"4550","Europa","True","55 Cancri e",59,"False",0,0,0,0,0,"B",192,"S","4841_01","True","Prefule"
"4551","Europa","False","TRAPPIST-1e",21,"False",12,1855,0,1381,358,"B",192,"S","4841_02","False","Prefule"
"4552","Europa","False","TRAPPIST-1e",25,"False",21,2148,0,1966,12708,"B",192,"S","4841_03","False","Prefule"
"4553","Mars","False","TRAPPIST-1e",23,"False",2260,0,152,106,60,"D",152,"S","4842_01","False","Meate"
"4554","Europa","True","55 Cancri e",36,"False",0,0,0,0,0,"E",302,"P","4845_01","True","Whealeed"
"4555","Earth","False","TRAPPIST-1e",38,"False",161,3,0,624,0,"E",314,"S","4846_01","False","Canields"
"4556","Earth","True","TRAPPIST-1e",0,"False",0,0,0,0,-4.51734649686841e-12,"G",791,"S","4846_02","True","Canields"
"4557","Earth","False","TRAPPIST-1e",19,"False",0,0,699,18,86,"F",917,"S","4847_01","True","Domington"
"4558","Earth","False","TRAPPIST-1e",30,"False",148,0,0,619,34,"F",986,"P","4848_01","True","Griffince"
"4559","Earth","False","TRAPPIST-1e",23,"False",14,0,437,103,333,"G",792,"S","4850_01","True","Shieldson"
"4560","Earth","False","TRAPPIST-1e",55,"False",330,114,0,2,0,"G",792,"S","4850_02","True","Shieldson"
"4561","Earth","False","PSO J318.5-22",44,"False",0,463,1,172,0,"F",918,"S","4851_01","True","Gamberson"
"4562","Europa","False","TRAPPIST-1e",30,"False",4531,212,10,157,12,"C",153,"P","4853_01","False","Inkcablel"
"4563","Earth","False","TRAPPIST-1e",39,"False",12,8,0,4,753,"F",920,"S","4856_01","True","Sullones"
"4564","Earth","False","55 Cancri e",19,"False",423,286.36396449868,0,0,0,"G",782,"P","4857_01","False","Bushins"
"4565","Earth","False","TRAPPIST-1e",24,"False",0,871,17,0,0,"G",783,"P","4862_01","False","Cruzaley"
"4566","Europa","False","TRAPPIST-1e",37,"False",1721,667,159.582188644689,28,1362,"T",2,"S","4863_01","False","Unsible"
"4567","Earth","False","55 Cancri e",24,"False",0,0,0,734,21,"G",784,"P","4864_01","False",NA
"4568","Earth","False","TRAPPIST-1e",17,"False",0,0,1875,142,2,"F",922,"S","4866_01","True","Hoodgers"
"4569","Earth","False","TRAPPIST-1e",17,"False",0,775,0,13,0,"E",304,"P","4868_01","True","Rocholton"
"4570","Earth","False","55 Cancri e",14,"False",8,0,494.914680198254,0,176,"G",785,"P","4870_01","False","Weaves"
"4571","Earth","False","PSO J318.5-22",13,"False",0,611,0,0,0,"F",990,"P","4871_01","False","Mccarry"
"4572","Europa","False","55 Cancri e",35,"False",0,1135,0,0,3880,"C",191,"S","4873_01","True","Excialing"
"4573","Mars","False","TRAPPIST-1e",32,"False",654,0,655,0,0,"F",925,"S","4874_01","True","Cusa"
"4574","Mars","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"F",925,"S","4874_02","True","Cusa"
"4575","Earth","False","TRAPPIST-1e",21,"False",529,8,89,21,0,"F",926,"S","4875_01","True","Morrows"
"4576","Mars","False","TRAPPIST-1e",25,"False",750,0,109,368,0,"F",927,"S","4876_01","False","Ane"
"4577","Mars","False","TRAPPIST-1e",36,"False",108,0,941,861,0,"F",929,"S","4878_01","False","Gene"
"4578","Earth","False","TRAPPIST-1e",20,"False",362,0,31,12,483,"G",786,"P","4879_01","False","Hebernandry"
"4579","Earth","False","55 Cancri e",22,"False",126,3,0,1305,0,"G",787,"P","4880_01","False","Alberts"
"4580","Mars","True","TRAPPIST-1e",27,"False",0,0,0,0,0,"E",315,"S","4881_01","True","Snoaf"
"4581","Europa","False","TRAPPIST-1e",35.2996162464986,"False",9,2031,0,20,1837,"B",193,"S","4882_01","False","Switmorary"
"4582","Earth","True","TRAPPIST-1e",38,"False",0,0,0,0,0,"G",788,"P","4883_01","True","Carrishley"
"4583","Mars","True","TRAPPIST-1e",23,"False",0,0,0,0,0,"E",316,"S","4884_01","False","Buncy"
"4584","Mars","False","TRAPPIST-1e",21,"False",74,0,713,0,502,"F",930,"S","4885_01","True","Bre"
"4585","Earth","False","TRAPPIST-1e",18,"False",300.882838962915,0,1770,1284,8,"F",931,"S","4886_01","False","Simonsents"
"4586","Earth","False","TRAPPIST-1e",20,"False",0,254,868,405,0,"F",991,"P","4887_01","True","Thomason"
"4587","Europa","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"C",192,"S","4888_01","True","Tairbatic"
"4588","Earth","False","PSO J318.5-22",57,"False",274,8,0,19,466,"G",794,"S","4889_01","False","Mullericer"
"4589","Earth","False","55 Cancri e",10,"False",0,0,0,0,0,"G",795,"S","4890_01","True","Browlerson"
"4590","Earth","False","TRAPPIST-1e",23,"False",0,0,874,49.6188965404108,0,"F",932,"S","4890_02","True","Browlerson"
"4591","Europa","True","TRAPPIST-1e",22,"False",0,0,0,0,0,"B",194,"S","4891_01","True","Ambleetive"
"4592","Europa","True","55 Cancri e",24,"False",0,0,0,0,0,"B",194,"S","4891_02","True","Heeroling"
"4593","Earth","False","TRAPPIST-1e",52,"False",44,179.092760714434,0,42,1731,"G",796,"S","4892_01","False","Colomonson"
"4594","Earth","True","55 Cancri e",31,"False",0,0,0,0,0,"G",797,"S","4893_01","True","Singlents"
"4595","Earth","True","55 Cancri e",15,"False",0,0,0,0,0,"G",789,"P","4895_01","True","Mcleaney"
"4596","Earth","False","TRAPPIST-1e",40,"False",176,932,0,0,69.6857065616205,"F",992,"P","4896_01","False","Jimes"
